ID,RiskScore
148,109.22285419499764
149,41.489153868230495
150,54.61647653503792
151,79.24463560560717
152,48.03436840119315
153,6.8471871463946785
154,35.355173512085635
155,79.10815020641202
156,101.97609723447303
157,20.31832379533029
158,58.57470154866526
159,25.043963027704425
160,16.04299250298859
161,49.41214364082996
162,47.133648475160186
163,46.33119110997545
164,69.9886666027032
165,86.78370175801331
166,32.94949994982728
167,102.62908210953087
168,55.41880468571157
169,95.31178588337123
170,11.079271163785224
171,64.37558046213798
172,83.4545358956311
173,30.872772531285147
174,39.82650596173137
175,4.858742703495212
176,75.03990396476873
177,5.093541303783986
178,99.77167516234738
179,46.12843763388204
180,92.04029440816218
181,52.85192158594214
182,73.33001712696972
183,2.942396452517291
184,86.01077280054912
185,81.1507269287519
186,32.61655406719072
187,76.92873757651394
188,84.20219451170836
189,90.44676988864418
190,70.64763956301654
191,8.836228225013793
192,35.902077186612026
193,23.844489360371885
194,111.12438090564315
195,81.75062994478627
196,72.35984260662678
197,17.532787379402443
198,47.3241119669455
199,35.5776558774708
200,51.57047084327763
201,79.79892486544612
202,34.261051151228365
203,26.711627915838584
204,74.60908727902945
205,40.84691039246149
206,71.60523947713135
207,70.50394473584547
208,88.4644860973875
209,5.985963391952163
210,2.4090504917391353
211,0.3526740503639264
212,100.70181278996532
213,48.677468713341206
214,84.29186824365887
215,51.6679802372248
216,5.3295420499520825
217,10.381227794756912
218,97.33375018370072
219,101.70931954767637
220,74.87157527392905
221,92.77643483357168
222,108.4838536613987
223,52.97294050583762
224,41.62752317447434
225,84.45084384962095
226,17.075767012136083
227,52.62696182010314
228,9.956438347820018
229,27.14716041536318
230,45.96963658251818
231,35.023330502199194
232,77.4011922653098
233,70.72597964305888
234,0.9803172156516166
235,99.68856766814929
236,2.23082844951013
237,110.19810024988224
238,61.67132103287236
239,57.89196883707269
240,1.5726976053816522
241,0.3632961747760066
242,28.926598709257394
243,13.453943883351686
244,32.11712919459559
245,61.7356558758291
246,25.787942098389305
247,114.12464875206429
248,99.05885720381025
249,18.61100899479834
250,112.90379003445442
251,90.76642419251996
252,106.34718642454813
253,71.5955713728847
254,5.737181246958177
255,114.15018326747544
256,33.470810294842174
257,95.67097823354825
258,92.57094737645762
259,106.85059100145924
260,61.83397049453747
261,97.12014463158899
262,91.58364535450498
263,45.94309586346315
264,5.704835916317709
265,1.5258887237428598
266,48.73348750970072
267,42.619585383722814
268,25.560713355365678
269,7.5911195313465605
270,7.719417868496653
271,16.859467114578223
272,97.31989525075583
273,56.97130273289198
274,70.67236098764545
275,36.688569298070256
276,7.338677469663285
277,29.93133602207868
278,21.249864235707115
279,17.045748798595646
280,58.74818281563706
281,49.91573035952228
282,73.67213450418488
283,70.39416488638365
284,48.94334036387622
285,4.314534949905167
286,110.74930434623775
287,7.076019789955227
288,66.85865214794225
289,95.87277338832291
290,38.986902496496754
291,10.614916603099502
292,97.28273297225256
293,42.171873031218695
294,50.66424436514359
295,33.803091377228846
296,56.43499489475658
297,63.168860738562124
298,100.30724522276653
299,28.583126510919552
300,60.72125940218439
301,16.68451794013646
302,70.53952012947751
303,63.37606896779766
304,51.14337611436479
305,78.15715315701837
306,72.83777549978022
307,57.99406612342995
308,112.05415603624039
309,80.3403477716654
310,50.50199214237186
311,63.3250375173997
312,44.60821672069711
313,106.95409279534758
314,3.741168364015151
315,48.69024860209127
316,95.42213945042602
317,89.75729962893197
318,28.868565184430143
319,44.2011811488962
320,91.79604811081946
321,67.53581436473866
322,56.92272255837195
323,52.191842118807074
324,4.919741112535491
325,57.297183327334345
326,80.77358151589723
327,53.97640337467946
328,50.42481233108371
329,80.68251253548809
330,27.502425013505903
331,5.172098021519538
332,64.99114490695375
333,53.54305673048587
334,60.39886446628665
335,63.923939296473705
336,20.732842320013752
337,113.52487675733592
338,1.2715805136115577
339,30.64668887335169
340,13.330934401997931
341,42.913977802871344
342,93.01746715354749
343,79.92008589953838
344,6.453203689515265
345,74.38299479351608
346,64.26336836090088
347,77.94894404817285
348,73.51487394224868
349,52.418287816831686
350,58.567114015705315
351,55.266643548865375
352,40.472014247828845
353,104.42752584583565
354,66.72651331951103
355,17.48236328561907
356,45.916226692039444
357,52.43334093908577
358,72.67797478179331
359,23.545057495839995
360,105.11683749741213
361,4.183531676803203
362,47.11545130860972
363,46.29578489723665
364,57.38401356528054
365,102.10225477176476
366,54.35119576134011
367,80.60467111216818
368,13.27142401368214
369,26.275538931414577
370,103.63042097319914
371,48.68415185171649
372,11.71113245359046
373,79.33317205999934
374,42.59537010766806
375,85.089605743286
376,32.20417246230823
377,18.688122888615595
378,60.399092802245
379,107.89354067244214
380,101.53602721371783
381,19.686816553452523
382,58.77256955802259
383,8.205164569515093
384,29.037419682350443
385,58.876320064672335
386,12.5768157896645
387,112.84971468052119
388,100.77453376268974
389,51.52624769791846
390,11.887482734193588
391,111.16292358231725
392,35.53123656423653
393,24.54136404995993
394,34.09723995457853
395,70.951201501235
396,64.85337810121621
397,112.3286577599119
398,110.1712996148431
399,3.418387092962039
400,50.016341948715294
401,102.97144098544082
402,98.34407242778458
403,16.828613112742275
404,34.72610736030558
405,35.71393602361851
406,12.769801338559985
407,18.21693405944222
408,9.484146059283155
409,99.43884589793605
410,32.09785427250458
411,105.5256773110752
412,80.58649193697308
413,114.76866598626688
414,0.09582734495607981
415,85.14265097202328
416,22.544614163650127
417,1.9224464632400995
418,59.983721922999614
419,24.860018968817965
420,41.62789878941742
421,111.82822932559804
422,82.24035531246201
423,86.22835061615488
424,14.670614213139846
425,33.315394661154265
426,63.94747979492194
427,83.26551422718431
428,78.92616812419222
429,13.792415747115502
430,61.75930742116555
431,67.10469502987483
432,3.27158442094101
433,21.035695473278494
434,83.67162905656853
435,91.5627684825652
436,0.35159338484165026
437,9.820904247092713
438,77.76891129461127
439,7.830884371095758
440,85.1140415074099
441,111.64556862627362
442,6.311691177790615
443,24.788276139265122
444,47.20860427555538
445,107.14230852796436
446,24.48392851917802
447,45.21587146639818
448,53.5708719642483
449,48.692338202240116
450,1.4321364519996194
451,68.09325844751821
452,102.65126640439655
453,60.3534663050855
454,16.072759257611853
455,67.50774663709551
456,88.9652749831172
457,20.994177425165812
458,42.15287518842367
459,42.536957622308904
460,97.84499667149326
461,7.919598642895283
462,93.28161403725392
463,37.63587107280957
464,14.40364551305856
465,111.52020543502944
466,9.0035437241583
467,75.72802303702083
468,82.21852665980049
469,76.84754162942896
470,15.157872770550519
471,58.22201161877295
472,113.96945965855157
473,88.73761050994402
474,50.8926755853003
475,92.9428418827725
476,27.899548444716967
477,28.628156986461505
478,12.123227014797845
479,10.241634248513867
480,55.412578553890796
481,31.958905200082377
482,48.45447839513499
483,75.05483815999682
484,36.66782021293355
485,43.51447802491133
486,103.77147440072584
487,113.70872250369443
488,66.49485847526807
489,30.57176578222061
490,27.29108550531548
491,50.19274434577389
492,86.4637483796627
493,20.99866297763144
494,45.25961989175121
495,53.62862669051715
496,101.77244817390394
497,5.72443621679992
498,55.5295706946589
499,40.66955208307974
500,72.30565839037395
501,59.58275203519605
502,11.234383548943793
503,53.03470392281611
504,52.5841348414629
505,87.47439419841817
506,108.07682625012971
507,46.83397993006103
508,48.52616325257067
509,63.40770327643111
510,91.70161012662184
511,34.889838355528404
512,90.42916947440216
513,13.555997614076677
514,94.78211102443173
515,102.05986813278393
516,75.35483972831491
517,101.58772504273823
518,63.72175180499292
519,59.73351009298759
520,75.60901830722857
521,26.013397964837566
522,80.54340149683831
523,98.66180643634652
524,55.559024286821455
525,111.61054042423633
526,23.292295950980805
527,109.68421508654451
528,39.78763514767561
529,106.72293593259789
530,5.911933421112755
531,73.06998604506684
532,9.223281667263707
533,49.13191589243383
534,76.98659286598972
535,21.854769286967283
536,23.039121782274098
537,5.580601207476145
538,52.83070527452941
539,102.93000371370843
540,20.642441673277112
541,0.5894097626021361
542,112.25417227569612
543,105.50041898648146
544,65.77131685965536
545,49.76432445075217
546,107.43299636500828
547,6.676748963152985
548,94.27275822734313
549,75.08460175840105
550,51.68353394516591
551,11.318798288212019
552,112.72830083021053
553,2.9483078115585934
554,27.273716542282624
555,28.497014974840436
556,31.89950599861851
557,48.31060132565046
558,4.473550120057336
559,52.00484442961764
560,50.10147320359822
561,112.71937254982659
562,3.0184723021735422
563,11.272312579366192
564,99.29193139156597
565,61.68060446826126
566,35.26172811766506
567,78.34659034698107
568,68.5399123906596
569,90.36465612591033
570,23.812818286389753
571,103.21274925433023
572,36.067090026920944
573,111.22507124769304
574,23.010301665446473
575,92.87859000937344
576,53.5815645389992
577,87.74372093230055
578,85.70879070026722
579,47.354286278529905
580,10.753444816739378
581,96.67357665612278
582,100.76212150372848
583,59.48553672748923
584,83.46797525193331
585,114.64049061127808
586,4.594718008356833
587,64.94895637837087
588,81.84418884423424
589,54.86204116462498
590,8.47275973858955
591,53.78851461965803
592,91.66079856650704
593,37.805585074741806
594,8.139817829344407
595,20.886344355510438
596,17.82491291055725
597,40.58359575336899
598,16.9886894797277
599,113.13668390628119
600,51.981748574926485
601,35.82079851068477
602,86.77579158808649
603,78.99657809912038
604,10.381105006758162
605,111.71705601928863
606,25.34952458853819
607,33.406678311890914
608,40.14113522194389
609,34.81951932524153
610,68.65347169974412
611,93.98571063674582
612,62.13540009665657
613,104.82397547990429
614,34.721402642027435
615,71.60404611814687
616,47.653770422250254
617,78.07787398283202
618,26.474678886721115
619,67.72937571496166
620,82.05572319697892
621,31.668372983715773
622,74.16687009244517
623,17.120491563605256
624,23.89535215547897
625,29.29644372127037
626,108.56241116586486
627,6.609692688497356
628,51.57452476125213
629,110.05882853328043
630,8.170669950506253
631,92.11262062498106
632,34.57665584106826
633,38.17638912678307
634,73.05845040639292
635,30.10902435733952
636,24.133938917928422
637,20.125679814444357
638,23.605297874324002
639,111.06092970389109
640,87.58455939471406
641,13.769235662600309
642,48.169224061106156
643,39.28995153683445
644,110.66451819894117
645,76.64675815810922
646,10.184683583911385
647,38.74422633407498
648,23.57372909083967
649,71.09539693109916
650,73.78370339667067
651,43.918071610228054
652,27.758303555531786
653,100.15376402302387
654,107.61522823675266
655,25.25035691012814
656,67.94705228208801
657,106.8808709550554
658,28.38243916952173
659,4.357762180325974
660,101.43845523216294
661,97.31992899969984
662,13.957872831877163
663,83.93933768001877
664,26.740730262240607
665,107.54614431255033
666,35.74443254237174
667,89.53374840680007
668,20.635479967346686
669,28.275336235468597
670,25.67704738953052
671,39.65295816037755
672,12.778554797620682
673,45.577572872114466
674,52.55878968214932
675,60.45767148657471
676,69.84573433333969
677,81.2677952430787
678,103.68056607679908
679,21.584985035843108
680,55.80437749920617
681,64.08262652234656
682,62.07654521187867
683,86.55947267891572
684,4.162629106614574
685,107.69714445133081
686,107.4716090015975
687,58.23729004562447
688,53.47190410023166
689,104.86307598594662
690,112.40962776245962
691,93.93611654118433
692,33.5871852992409
693,49.2557935708562
694,28.44566298877161
695,102.61117412073882
696,90.01721036840848
697,76.37019346368879
698,79.02365944132929
699,3.4867258595037236
700,8.388524091798613
701,89.59807855008198
702,52.88766012195729
703,111.34588747240547
704,35.251964779905705
705,90.8709123234449
706,78.88691667137066
707,16.94378720761644
708,45.054654479932225
709,58.61945613079298
710,82.76194173072876
711,104.90074248809445
712,80.54309409899976
713,21.111880879076637
714,22.337502175181676
715,74.22345486954187
716,68.14194778980253
717,17.629081085562422
718,53.40557500065229
719,26.933113327318413
720,52.740482019097094
721,57.50783208717971
722,38.28417153362895
723,70.7717305455361
724,73.41429348101836
725,71.36632270452148
726,101.07895520032139
727,71.50693432667019
728,37.98456569118913
729,99.33080870672423
730,20.33368041386288
731,95.41238582081661
732,42.656546084130106
733,28.190903537393094
734,25.92036219474307
735,18.89863349678251
736,71.21895690882995
737,16.965891699712195
738,2.1719449439716194
739,46.95470755125366
740,5.165725588857786
741,13.664998473840853
742,112.38018550855385
743,20.92864330723959
744,28.503581669255098
745,82.5963243477131
746,105.14603946717187
747,100.35103160902263
748,84.7916548558767
749,36.823694604618254
750,9.498302135948592
751,47.415523116853436
752,30.435421901614756
753,16.304682251570195
754,31.97933792332392
755,92.67887715984163
756,39.06405248259217
757,42.51885786152547
758,7.291268760966612
759,84.89349423119886
760,31.6049709381418
761,42.14451783337349
762,82.88936524359151
763,55.5677149536979
764,70.90491793913583
765,58.67864945089025
766,110.7212191945365
767,88.47231569220826
768,58.55303130058207
769,2.29432180827534
770,23.901703204644388
771,72.47665579034253
772,53.509953954079734
773,77.82506210392604
774,84.81711492706592
775,48.175424817929475
776,45.21040108489626
777,98.54681328956372
778,37.98811291216477
779,102.622040886443
780,68.64751476792979
781,21.966342202992653
782,88.51215752945274
783,108.57582768078825
784,92.96089890141347
785,112.647501753326
786,54.26848988269632
787,5.617368836494542
788,60.89829752428239
789,14.807800564469613
790,8.073429476984494
791,111.66241196012872
792,54.646343011979724
793,7.700525142477439
794,39.81929106881332
795,38.8977609625124
796,112.2501987142146
797,99.8147774506954
798,74.48171626371371
799,19.557235364231538
800,47.96907496434821
801,26.231315381084475
802,9.210992891117124
803,67.50943108586767
804,33.96000199584115
805,9.665016909057154
806,58.88128688717402
807,21.788605195320624
808,47.108315533835736
809,93.13344279895001
810,67.9782126824646
811,90.95904179246489
812,22.355249585837186
813,85.21803940270007
814,77.68602900908736
815,92.77640640833529
816,61.57508884202971
817,25.20385671873819
818,17.03626969627014
819,66.27717213303237
820,19.78038127817716
821,81.03913677604663
822,59.41081628690515
823,87.69286032479474
824,106.70074839156476
825,47.19482049287061
826,90.0962362164132
827,47.10797256974121
828,68.4896129662905
829,55.17069912908492
830,66.38435979911861
831,48.65221750846203
832,91.1345160348084
833,107.65659647865361
834,80.76110073667057
835,8.0187776376274
836,29.896274828940957
837,79.10036692165617
838,20.881234443482747
839,82.26979288824889
840,55.800166417448224
841,57.555773082977886
842,38.706594336852106
843,20.517522232148266
844,108.51571901994518
845,10.288521108034745
846,5.341152194319854
847,103.32248568384489
848,100.62081349331474
849,106.85590310854337
850,112.52331606693693
851,32.63731394676813
852,57.73988096844137
853,10.427011008833862
854,40.63270089857054
855,68.67969907368138
856,16.967330040615316
857,57.410469847783695
858,14.214105515299496
859,64.8025412954174
860,28.502167983796024
861,44.10289963113576
862,29.11103864795926
863,70.81126439151942
864,31.533899381388423
865,0.23709352014636254
866,29.580945577606798
867,15.488918308997984
868,47.24028131126778
869,62.68492145532884
870,52.36190841218563
871,66.62479515520421
872,111.15801871995565
873,4.624381111026034
874,1.836008517340733
875,32.95097081959618
876,15.492300428075083
877,25.610889578410923
878,31.427085956115487
879,35.51471819345808
880,106.85090265359756
881,31.084649915070298
882,60.643625575222345
883,106.04537781018097
884,41.068056280117275
885,86.73178660370888
886,54.2098365180365
887,54.10618000520127
888,76.21650568221723
889,113.72419158842531
890,104.11408045818442
891,56.877437406049076
892,7.156006328598183
893,85.16644620872513
894,11.909655419728391
895,49.77855064951401
896,55.16813413672841
897,33.36876952788099
898,6.465183687923065
899,83.1389158743762
900,21.017479079698685
901,82.9941916437952
902,55.64375440409535
903,66.10239829111309
904,73.08805254226031
905,70.59598271059984
906,97.6883853078182
907,80.97159169936347
908,22.273193436039012
909,41.39042646604837
910,73.60213907925512
911,6.54122686238413
912,73.57918370712581
913,111.35015879302004
914,107.30702736847002
915,103.77622156929553
916,104.556173879693
917,70.60867805744813
918,55.5402372088812
919,34.68899682585408
920,77.57411312176555
921,73.23685853630569
922,89.25860542585903
923,68.86763181121134
924,2.4167605311186517
925,96.41029995860487
926,76.97402201038712
927,37.09989642340594
928,40.07391150098611
929,41.08767116772461
930,90.54019932076034
931,100.14184986130884
932,48.6791869720439
933,60.2913925792082
934,56.90522393966689
935,91.09595819603459
936,7.260726613042113
937,102.15380448856997
938,44.272572953956534
939,89.95536952534806
940,3.7535351553110767
941,47.082025424139154
942,6.848666050668046
943,93.65492763277376
944,86.63880884252353
945,98.51331756551053
946,37.384253943756825
947,100.9893971968644
948,58.5391599917082
949,81.1101321906822
950,73.69992889334182
951,111.7711534248038
952,50.75273423986357
953,96.06567268715494
954,21.71874802276256
955,114.65121293134798
956,30.80177611038722
957,91.87353263373825
958,31.97335545864826
959,32.531509477201716
960,55.67540236811313
961,107.50886106143945
962,43.643727654864904
963,54.63904222540479
964,64.56026492490444
965,72.09155470367514
966,24.546151371990184
967,65.47559918555648
968,91.11087012431676
969,70.375610586307
970,48.57531488122434
971,49.70831267492045
972,86.05966407454291
973,21.154102475057147
974,65.77998912972518
975,24.961225118736195
976,79.73778187650213
977,108.20983297338925
978,37.304269103579294
979,103.4636854833427
980,45.79230939368779
981,110.58600665474124
982,100.51115334628683
983,35.99963203350856
984,85.57829274406518
985,104.43998099706543
986,61.338985161270294
987,49.455867072357606
988,25.281746790633395
989,57.614418071474475
990,59.519895210475475
991,3.6424843688810578
992,101.7757099201979
993,86.07756439787036
994,1.242842865591038
995,23.628477976333375
996,45.53985657883137
997,80.61233530365638
998,61.70027024389214
999,60.62496827712628
1000,88.70651437468076
1001,17.009973393139887
1002,88.37825513997058
1003,11.536100157479012
1004,38.17090345258691
1005,2.0107130457767775
1006,5.396864770560625
1007,70.78588001960682
1008,73.57688851214316
1009,88.12357160129794
1010,101.25751493178339
1011,3.944803072282017
1012,18.751112145907523
1013,106.03411434160947
1014,47.10300819717323
1015,97.7206438534194
1016,13.852104977168702
1017,2.622513992680397
1018,72.12129856295479
1019,114.23674266117003
1020,98.40398493725799
1021,78.88404645087064
1022,95.82722152529921
1023,18.293096424377747
1024,3.769543756438657
1025,25.36764256712907
1026,92.68400503756227
1027,85.46495664966407
1028,75.22478990078433
1029,86.551004997746
1030,111.70924643396224
1031,25.308025135000367
1032,90.00274716257121
1033,3.478313749022364
1034,4.89080270377552
1035,49.710191371458286
1036,7.025282146696585
1037,87.07516009079906
1038,81.70015769280971
1039,107.10723663745655
1040,98.02465449983892
1041,25.506271558469944
1042,98.1845862646181
1043,82.28150552904118
1044,70.5889469484639
1045,87.07052955777868
1046,106.48504564112973
1047,102.16054518913346
1048,59.76759365121051
1049,30.7326409918281
1050,64.86931650751262
1051,100.98157869548
1052,56.998543330733966
1053,36.04809697032868
1054,31.5661938741233
1055,51.06856930019944
1056,53.509940370713046
1057,110.84026881579797
1058,29.123992289888438
1059,37.97774364793917
1060,4.835661291635511
1061,103.91573758303882
1062,86.45571944301595
1063,59.06425280958204
1064,103.43276923941427
1065,65.54484183187891
1066,96.12230685790068
1067,87.12642347041333
1068,85.62277846675785
1069,57.226126509478696
1070,94.34111295318769
1071,61.57985593133025
1072,71.2247227469796
1073,111.11094201483036
1074,59.024600495846606
1075,93.99321158047414
1076,66.21506705490049
1077,63.58928104418968
1078,44.230627783576196
1079,48.61174789128287
1080,77.48552583518936
1081,114.3641110284804
1082,112.76641497668125
1083,90.28116780053229
1084,100.82420925490577
1085,111.58556525506201
1086,22.431703462709542
1087,102.90863234791405
1088,5.581679557133204
1089,104.43269911375269
1090,86.42763930884371
1091,8.439283331450463
1092,21.991466063045937
1093,26.331114055879983
1094,98.78541818489589
1095,2.7712190259861997
1096,27.030075791913116
1097,74.39862768026005
1098,9.091644669670876
1099,107.94115486334428
1100,103.27822609350888
1101,50.70140882094367
1102,3.638973905170715
1103,91.74467578589807
1104,7.138334325585925
1105,87.22124528968654
1106,94.01503765864106
1107,4.81286090404308
1108,96.9359460461038
1109,23.205002865931405
1110,77.8994153637422
1111,19.438607982402704
1112,91.3647845432886
1113,17.487407889693223
1114,47.626473627686764
1115,31.206997616575585
1116,25.000929342272364
1117,97.22709408821845
1118,31.032952459614286
1119,72.83755607141961
1120,90.00043116749829
1121,100.79476936359787
1122,49.10148161669094
1123,8.335563435251348
1124,26.1136355453034
1125,75.34365201201136
1126,96.97339804827634
1127,51.80018734050288
1128,22.778619131453528
1129,29.01426115978107
1130,89.38294779892811
1131,87.56827894245336
1132,70.48288987243275
1133,112.79396062728517
1134,65.12671812101239
1135,100.40353954182987
1136,35.89245978370198
1137,45.96371352548723
1138,1.6387053985360618
1139,73.19884716850177
1140,55.03955028623864
1141,106.50057447874653
1142,10.997602656800932
1143,40.14629481605585
1144,33.45699820950035
1145,6.836275101271515
1146,98.07692126840143
1147,48.45027249571838
1148,62.404199573616935
1149,95.98259984015677
1150,86.61193889411055
1151,39.563806174311715
1152,30.28770368043412
1153,47.377042105593105
1154,54.667138584101245
1155,43.85868656230691
1156,25.616855305745357
1157,76.18752177087205
1158,45.43235390638004
1159,109.54489459971609
1160,80.18517967513026
1161,58.18907869771807
1162,10.23072639151191
1163,17.731931779841737
1164,0.6877517496871721
1165,112.75704030334849
1166,66.79779829491777
1167,108.67465324185484
1168,110.96538065305124
1169,109.92036091570003
1170,66.58675775835076
1171,96.9097209570209
1172,114.19959942289867
1173,24.03391213466342
1174,14.616810815991013
1175,64.76018822344562
1176,66.89665330211024
1177,62.337101738135885
1178,5.831001557770293
1179,110.25941216175929
1180,45.99775687448291
1181,85.18520532004759
1182,90.53950318987742
1183,72.40207430858939
1184,26.36969475744468
1185,29.896218882180705
1186,67.3807979901303
1187,41.49243317600147
1188,87.31815739723072
1189,109.91271456211895
1190,35.14877528684915
1191,11.273662112430948
1192,31.87990661264794
1193,79.82475474696479
1194,5.806250242493839
1195,58.35624605775475
1196,88.50467113697113
1197,33.69022563963963
1198,95.21248378627796
1199,32.20520898950121
1200,34.62774621885092
1201,52.75601958226431
1202,46.00820088140548
1203,49.84163742663792
1204,9.779912958344719
1205,73.21392351283446
1206,51.81743138095115
1207,112.68827025184927
1208,5.357072448062586
1209,80.75721442780404
1210,76.41540160521578
1211,89.02904810343802
1212,26.28069388101734
1213,33.658862559203925
1214,4.855826339723869
1215,76.77374381126992
1216,3.037019303757904
1217,66.06659907053783
1218,72.54712429239473
1219,28.713083833102285
1220,78.72305350443182
1221,88.42362643129051
1222,23.41703688268583
1223,107.03603688761218
1224,70.3692690466812
1225,103.83153945395976
1226,54.61031922484977
1227,40.793700859275674
1228,46.57103223214352
1229,95.9333863206843
1230,96.96013355752224
1231,67.70748561567285
1232,90.41146706955983
1233,15.47632865154259
1234,67.67148531484696
1235,113.91547264393672
1236,89.31616722068584
1237,77.690399662382
1238,25.845403217401728
1239,31.777376831831713
1240,14.261591947330382
1241,75.8096815098611
1242,74.05631922751913
1243,65.67324815871804
1244,44.89996152755284
1245,100.25395854726295
1246,94.17608252321111
1247,22.304627600197264
1248,89.29060609288345
1249,103.121727182911
1250,67.16796316476986
1251,81.55870824467343
1252,47.638155114789896
1253,44.19269167266194
1254,73.71213728042099
1255,102.86126801129903
1256,25.98734263476863
1257,33.108033109046694
1258,58.138407310353365
1259,31.893010057599067
1260,68.54972846492385
1261,48.71339546310038
1262,76.69486378231115
1263,3.894929529376572
1264,12.805296624783281
1265,25.011827811919133
1266,85.0736121515143
1267,5.630075041881285
1268,94.96032683889464
1269,107.99520435266035
1270,87.21140377011375
1271,104.3220117816864
1272,38.118762460447954
1273,19.203325403334155
1274,46.90144686903989
1275,2.574859718882461
1276,18.000868698438197
1277,39.22597481693329
1278,80.24016336400385
1279,26.80968031563171
1280,12.564296899388127
1281,39.52392090826368
1282,34.350401141516734
1283,113.30512817361769
1284,90.86696253594056
1285,28.211687322800874
1286,94.59565946152773
1287,81.66381471740225
1288,95.69959129076803
1289,107.60281225964998
1290,56.32627194207572
1291,95.88181108839797
1292,29.23853164974411
1293,1.7491114464833613
1294,103.97691883370537
1295,101.53888266461806
1296,114.99292255332365
1297,46.72326240127086
1298,44.49911778887134
1299,68.3428008812375
1300,42.7132939488152
1301,110.81851438401681
1302,82.55064981323771
1303,109.20791715659078
1304,57.54372544982449
1305,102.22998269495002
1306,41.71201401725971
1307,34.410752667550575
1308,68.744158852321
1309,66.06279541682073
1310,46.16991532331842
1311,104.16530404413741
1312,106.68445236135899
1313,109.43450107809176
1314,57.066179559325654
1315,92.61486958395348
1316,103.98012664162177
1317,100.78615887178475
1318,107.55112811261083
1319,87.57513770001802
1320,102.4544392732671
1321,89.45993286846992
1322,87.71731803830203
1323,100.31249394910505
1324,0.9474243161284862
1325,110.45458674669415
1326,53.91642990667694
1327,16.912211864296353
1328,71.4965961889654
1329,15.698854983213911
1330,82.89513915612187
1331,64.50756813205881
1332,78.47398514471219
1333,75.59575439348114
1334,12.317179165642745
1335,66.68933254966478
1336,97.31886134396711
1337,89.73630881538237
1338,45.727613544831634
1339,114.28516829612732
1340,106.92511342117109
1341,24.262057929006307
1342,72.21837293033262
1343,108.91884438156443
1344,38.49801531305711
1345,67.58178996018057
1346,93.67497379185045
1347,15.88080978408888
1348,25.635783954178507
1349,49.245594993995454
1350,30.267199248939335
1351,13.933945509751844
1352,86.09405598817948
1353,1.2446044569491805
1354,97.29443435312078
1355,28.851387419777115
1356,91.0066893147214
1357,64.6905270634456
1358,107.85721423271278
1359,72.48286698588618
